File,Type,Name,Alias,Country
EU1,Individual,Ezatullah Haqqani Khan Sayyid,Ezatullah Haqqani,AFGHANISTAN
EU1,Individual,Faiz,No Alias,AFGHANISTAN
EU1,Individual,Gul Ahmad Hakimi,No Alias,AFGHANISTAN
EU1,Individual,Hamdullah Allah Noor,No Alias,AFGHANISTAN
EU1,Individual,Hamidullah Akhund Sher Mohammad,Janat Gul,AFGHANISTAN
EU1,Individual,Hamidullah Akhund Sher Mohammad,Hamidullah Akhund,AFGHANISTAN
EU1,Individual,Pahlawan Shamsuddin,Shamsuddin,AFGHANISTAN
EU1,Individual,Hanafi Saheb,Abdul Salam Hanafi Ali Mardan Qul,AFGHANISTAN
EU1,Individual,Hanafi Saheb,Abdussalam Hanifi,AFGHANISTAN
EU1,Individual,Qari Din Mohammad,Iadena Mohammad,AFGHANISTAN
EU1,Individual,Qari Din Mohammad,Din Mohammad Hanif,AFGHANISTAN
EU1,Individual,Jalaluddin Haqqani,Jalaluddin Haqani,AFGHANISTAN
EU1,Individual,Jalaluddin Haqqani,Jallalouddin Haqqani,AFGHANISTAN
EU1,Individual,Jalaluddin Haqqani,Jallalouddine Haqani,AFGHANISTAN
EU1,Individual,Sayyed Mohammed Haqqani,Sayyed Mohammad Haqqani,AFGHANISTAN
EU1,Individual,Mohammad Salim Haqqani,No Alias,AFGHANISTAN
EU1,Individual,Mohammad Moslim Haqqani Muhammadi Gul,Moslim Haqqani,AFGHANISTAN
EU1,Individual,Najibullah Haqqani Hidayatullah,Najibullah Haqani,AFGHANISTAN
EU1,Individual,Mohammad Hassan Akhund,No Alias,AFGHANISTAN
EU1,Individual,Abdul Rahman Ahmad Hottak,Hottak Sahib,AFGHANISTAN
EU1,Individual,Mullah Jabar,Muawin Jabbar,AFGHANISTAN
EU1,Individual,Mullah Jabar,Abdul Jabbar Omari,AFGHANISTAN
EU1,Individual,Akhter Mohmad,Haji Gulab Gul,AFGHANISTAN
EU1,Individual,Akhter Mohmad,Abdul Jalil Haqqani,AFGHANISTAN
EU1,Individual,Akhter Mohmad,Nazar Jan,AFGHANISTAN
EU1,Individual,Akhter Mohmad,Abdul Jalil Akhund,AFGHANISTAN
EU1,Individual,Akhter Mohmad,Abdul Jalil Haqqani Wali Mohammad,AFGHANISTAN
EU1,Individual,Qudratullah Jamal,Haji Sahib,AFGHANISTAN
EU1,Individual,Ahmad Jan Akhunzada,Ahmad Jan Akhund Zada,AFGHANISTAN
EU1,Individual,Ahmad Jan Akhunzada,Ahmad Jan Akhundzada Shukoor Akhundzada,AFGHANISTAN
EU1,Individual,Janan Agha,Abdullah Jan Agha,AFGHANISTAN
EU1,Individual,Kabir Abdul,A. Kabir,AFGHANISTAN
EU1,Individual,Kabir Abdul,Abdul Kabir Mohammad Jan,AFGHANISTAN
EU1,Individual,Rahmatullah Kakazada,Rehmatullah,AFGHANISTAN
EU1,Individual,Rahmatullah Kakazada,Kakazada,AFGHANISTAN
EU1,Individual,Rahmatullah Kakazada,Mullah Nasir,AFGHANISTAN
EU1,Individual,Mullah Khairullah Khairkhwah,Khirullah Said Wali Khairkhwa,AFGHANISTAN
EU1,Individual,Mullah Khairullah Khairkhwah,Khairullah Khairkhwah,AFGHANISTAN
EU1,Individual,Jan Mohammad Madani Ikram,No Alias,AFGHANISTAN
EU1,Individual,Diya’ al-Rahman Madani,Zia-ur-Rahman Madani,AFGHANISTAN
EU1,Individual,Diya’ al-Rahman Madani,Ziaurrahman Madani,AFGHANISTAN
EU1,Individual,Diya’ al-Rahman Madani,Zaia u Rahman Madani,AFGHANISTAN
EU1,Individual,Diya’ al-Rahman Madani,Madani Saheb,AFGHANISTAN
EU1,Individual,Abdul Manan Mohammad Ishak,No Alias,AFGHANISTAN
EU1,Individual,Naib Imam,Akhtar Mohammad Mansour Shah Mohammed,AFGHANISTAN
EU1,Individual,Naib Imam,Akhtar Mohammad Mansour Khan Muhammad,AFGHANISTAN
EU1,Individual,Naib Imam,Akhtar Muhammad Mansoor,AFGHANISTAN
EU1,Individual,Naib Imam,Akhtar Mohammad Mansoor,AFGHANISTAN
EU1,Individual,Abdul Latif Mansur,Wali Mohammad,AFGHANISTAN
EU1,Individual,Abdul Latif Mansur,Abdul Latif Mansoor,AFGHANISTAN
EU1,Individual,Mohammadullah Mati,Mawlawi Nanai,AFGHANISTAN
EU1,Individual,Matiullah,No Alias,AFGHANISTAN
EU1,Individual,Molah Fazl,Fazl Mohammad Mazloom,AFGHANISTAN
EU1,Individual,Molah Fazl,Fazel Mohammad Mazloom,AFGHANISTAN
EU1,Individual,Abdul Quddus Mazhari,Akhtar Mohammad Maz-hari,AFGHANISTAN
EU1,Individual,Dost Mohammad,Doost Mohammad,AFGHANISTAN
EU1,Individual,Nazar Mohammad,Nazir Mohammad Abdul Basir,AFGHANISTAN
EU1,Individual,Nik Mohammad,Nik Mohammad Dost Mohammad,AFGHANISTAN
EU1,Individual,Mohammad Shafiq Mohammadi,No Alias,AFGHANISTAN
EU1,Individual,Motaqi Amir Khan,Amir Khan Motaqi,AFGHANISTAN
EU1,Individual,Motaqi Amir Khan,Amir Khan Muttaqi,AFGHANISTAN
EU1,Individual,Motmaen Abdulhai,Abdulhai Motmaen,AFGHANISTAN
EU1,Individual,Motmaen Abdulhai,Abdul Haq,AFGHANISTAN
EU1,Individual,al-Hammad,Abdullah Hamad Mohammad Karim,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naeem Baraich,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naimullah,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naim Bareh,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mohammad Naim,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naim Barich,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naim Barech,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naim Barech Akhund,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naeem Baric,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Haji Gul Mohammed Naim Barich,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Gul Mohammad,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Haji Ghul Mohammad,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mawlawi Gul Mohammad,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Naim Berich,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Gul Mohammad Kamran,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Spen Zrae,AFGHANISTAN
EU1,Individual,Mohammad Naim Barich Khudaidad,Mullah Naeem Barech,AFGHANISTAN
EU1,Individual,Najib Ullah,Najibullah Muhammad Juma,AFGHANISTAN
EU1,Individual,Nomani Hamidullah,Hamdullah Nomani,AFGHANISTAN
EU1,Individual,Mohammad Aleem Noorani,No Alias,AFGHANISTAN
EU1,Individual,Norullah Noori,Nurullah Nuri,AFGHANISTAN
EU1,Individual,Hanafi Sahib,Rostam Nuristani,AFGHANISTAN
EU1,Individual,Hanafi Sahib,Rustum Hanafi Habibullah,AFGHANISTAN
EU1,Individual,Abdul Manan Nayazi,Abdul Manan Nyazi,AFGHANISTAN
EU1,Individual,Abdul Manan Nayazi,Abdul Manan Niazi,AFGHANISTAN
EU1,Individual,Abdul Manan Nayazi,Baryaly,AFGHANISTAN
EU1,Individual,Abdul Manan Nayazi,Baryalai,AFGHANISTAN
EU1,Individual,Ibrahim Haqqani,Mohammad Ibrahim Omari,AFGHANISTAN
EU1,Individual,Abdul Qadeer Basir Abdul Baseer,Abdul Qadir,AFGHANISTAN
EU1,Individual,Abdul Qadeer Basir Abdul Baseer,Ahmad Haji,AFGHANISTAN
EU1,Individual,Abdul Qadeer Basir Abdul Baseer,Abdul Qadir Haqqani,AFGHANISTAN
EU1,Individual,Abdul Qadeer Basir Abdul Baseer,Abdul Qadir Basir,AFGHANISTAN
EU1,Individual,Abdul Ghafar Qurishi Abdul Ghani,Abdul Ghaffar Qureshi,AFGHANISTAN
EU1,Individual,Yar Mohammad Rahimi,No Alias,AFGHANISTAN
EU1,Individual,Gud Mullah Mohammad Hassan,Mohammad Hasan Rahmani,AFGHANISTAN
EU1,Individual,Mohammad Rasul Ayyub,Gurg,AFGHANISTAN
EU1,Individual,Mullah Abdul Rauf Aliza,Abdul Rauf Khadem,null
EU1,Individual,Abdul Razaq Akhund Lala Akhund,No Alias,AFGHANISTAN
EU1,Individual,Habibullah Reshad,No Alias,AFGHANISTAN
EU1,Individual,Mohammad Sadiq Amir Mohammad,No Alias,AFGHANISTAN
EU1,Individual,Abdulhai Salek,No Alias,AFGHANISTAN
EU1,Individual,Sanani,Hamdullah Sunani,AFGHANISTAN
EU1,Individual,Noor Mohammad Saqib,No Alias,AFGHANISTAN
EU1,Individual,Saduddin Sayyed,Sadudin Sayed,PAKISTAN
EU1,Individual,Saduddin Sayyed,Sadruddin,PAKISTAN
EU1,Individual,Abdul Wahed Shafiq,No Alias,AFGHANISTAN
EU1,Individual,Mohammad Shafiqullah Ahmadi Fatih Khan,Mohammad Shafiq Ahmadi,AFGHANISTAN
EU1,Individual,Mohammad Shafiqullah Ahmadi Fatih Khan,Mullah Shafiqullah,AFGHANISTAN
EU1,Individual,Said Ahmed Shahidkhel,No Alias,AFGHANISTAN
EU1,Individual,Shams Ur-Rahman Abdul Zahir,Shamsurrahman,AFGHANISTAN
EU1,Individual,Shams Ur-Rahman Abdul Zahir,Shamsurrahman Abdurahman,AFGHANISTAN
EU1,Individual,Shams Ur-Rahman Abdul Zahir,Shams ur-Rahman Sher Alam,AFGHANISTAN
EU1,Individual,Shams Ur-Rahman Abdul Zahir,Shams-u-Rahman,AFGHANISTAN
EU1,Individual,Abdul Ghafar Shinwari,No Alias,AFGHANISTAN
EU1,Individual,Mohammad Sarwar Siddiqmal,Mohammad Sarwar Siddiqmal Mohammad Masood,AFGHANISTAN
EU1,Individual,Abdul Raqib Takhari,No Alias,AFGHANISTAN
EU1,Individual,Ahmad Taha Khalid Abdul Qadir,No Alias,AFGHANISTAN
EU1,Individual,Allah Dad Tayyab,Allah Dad Tayeb Wali Muhammad,AFGHANISTAN
EU1,Individual,Allah Dad Tayyab,Allah Dad Tabeeb,AFGHANISTAN
EU1,Individual,Abu Turab,Hidayatullah,AFGHANISTAN
EU1,Individual,Haji Karim,Nooruddin Turabi Muhammad Qasim,AFGHANISTAN
EU1,Individual,Haji Karim,Noor ud Din Turabi,AFGHANISTAN
EU1,Individual,Mohammad Wali Mohammad Ewaz,Mohammad Wali,AFGHANISTAN
EU1,Individual,Abdul Wali Seddiqi,No Alias,AFGHANISTAN
EU1,Individual,Walijan,No Alias,AFGHANISTAN
EU1,Individual,Abdul-Haq Wassiq,Abdul-Haq Wasseq,AFGHANISTAN
EU1,Individual,Abdul-Haq Wassiq,Abdul Haq Wasiq,AFGHANISTAN
EU1,Individual,Yaqoub Mohammad,No Alias,AFGHANISTAN
EU1,Individual,Abdul Rahman Zahed,Abdul Rehman Zahid,AFGHANISTAN
EU1,Individual,Mohammad Zahid,Zahid Ahmadzai,AFGHANISTAN
EU1,Individual,Mohammad Zahid,Jan Agha Ahmadzai,AFGHANISTAN
EU1,Individual,Sirajuddin Jallaloudine Haqqani,Siraj Haqqani,AFGHANISTAN
EU1,Individual,Sirajuddin Jallaloudine Haqqani,Serajuddin Haqani,AFGHANISTAN
EU1,Individual,Sirajuddin Jallaloudine Haqqani,Siraj Haqani,AFGHANISTAN
EU1,Individual,Sirajuddin Jallaloudine Haqqani,Saraj Haqani,AFGHANISTAN
EU1,Individual,Sirajuddin Jallaloudine Haqqani,Khalifa,AFGHANISTAN
EU1,Individual,Amir Abdullah,Amir Abdullah Sahib,AFGHANISTAN
EU1,Individual,Nasiruddin Haqqani,Naseer Haqqani,AFGHANISTAN
EU1,Individual,Nasiruddin Haqqani,Dr. Naseer Haqqani,AFGHANISTAN
EU1,Individual,Nasiruddin Haqqani,Nassir Haqqani,AFGHANISTAN
EU1,Individual,Nasiruddin Haqqani,Nashir Haqqani,AFGHANISTAN
EU1,Individual,Nasiruddin Haqqani,Dr. Alim Ghair,AFGHANISTAN
EU1,Individual,Gul Agha Ishakzai,Mullah Gul Agha,AFGHANISTAN
EU1,Individual,Gul Agha Ishakzai,Mullah Gul Agha Akhund,AFGHANISTAN
EU1,Individual,Gul Agha Ishakzai,Hidayatullah,AFGHANISTAN
EU1,Individual,Gul Agha Ishakzai,Haji Hidayatullah,AFGHANISTAN
EU1,Individual,Gul Agha Ishakzai,Hayadatullah,AFGHANISTAN
EU1,Individual,Abdul Habib,Abdul Habib Alizai,null
EU1,Individual,Abdul Habib,Hajji Agha Jan,null
EU1,Individual,Abdul Habib,Agha Jan Alazai,null
EU1,Individual,Abdul Habib,Haji Loi Lala,null
EU1,Individual,Abdul Habib,Loi Agha,AFGHANISTAN
EU1,Individual,Abdul Habib,Agha Jan Alizai,AFGHANISTAN
EU1,Individual,Abdul Habib,Haji Agha JanAlizai,AFGHANISTAN
EU1,Individual,Saleh Mohammad Kakar Akhtar Muhammad,Saleh Mohammad,AFGHANISTAN
EU1,Individual,Khalil Ahmed Haqqani,Khalil Al-Rahman Haqqani,null
EU1,Individual,Khalil Ahmed Haqqani,Khalil ur Rahman Haqqani,null
EU1,Individual,Khalil Ahmed Haqqani,Khaleel Haqqani,null
EU1,Individual,Faizullah Khan Noorzai,Hajji Faizullah Khan Noorzai,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Faizuulah Khan Norezai,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Faizullah Khan,PAKISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Fiazullah,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Faizullah Noori,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Mullah Faizullah,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Faizullah Noor,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Faizullah Noorzai Akhtar Mohammed Mira Khan,AFGHANISTAN
EU1,Individual,Faizullah Khan Noorzai,Haji Pazullah Noorzai,AFGHANISTAN
EU1,Individual,Malik Noorzai,Hajji Malik Noorzai,null
EU1,Individual,Malik Noorzai,Hajji Malak Noorzai,null
EU1,Individual,Malik Noorzai,Haji Aminullah,PAKISTAN
EU1,Individual,Malik Noorzai,Haji Malek Noorzai,PAKISTAN
EU1,Individual,Malik Noorzai,Haji Maluk,PAKISTAN
EU1,Individual,Malik Noorzai,Allah Muhammad,PAKISTAN
EU1,Individual,Abdul Aziz Abbasin,Abdul Aziz Mahsud,AFGHANISTAN
EU1,Individual,Ahmad Zia Agha,Zia Agha,AFGHANISTAN
EU1,Individual,Ahmad Zia Agha,Noor Ahmad,AFGHANISTAN
EU1,Individual,Ahmad Zia Agha,Noor Ahmed,AFGHANISTAN
EU1,Individual,Ahmad Zia Agha,Sia Agha Sayeed,AFGHANISTAN
EU1,Individual,Fazl Rabi,Fazl Rabbi,AFGHANISTAN
EU1,Individual,Fazl Rabi,Fazal Rabi,AFGHANISTAN
EU1,Individual,Fazl Rabi,Faisal Rabbi,AFGHANISTAN
EU1,Individual,Mohammad Aman Akhund,Mohammed Aman,AFGHANISTAN
EU1,Individual,Mohammad Aman Akhund,Mullah Mohammed Oman,AFGHANISTAN
EU1,Individual,Mohammad Aman Akhund,Mullah Mad Aman Ustad Noorzai,AFGHANISTAN
EU1,Individual,Mohammad Aman Akhund,Sanaullah,AFGHANISTAN
EU1,Individual,Mohammad Aman Akhund,Mullah Mohammad Aman Ustad Noorzai,AFGHANISTAN
EU1,Individual,Ahmed Jan Wazir Akhtar Mohammad,Ahmed Jan Kuchi,AFGHANISTAN
EU1,Individual,Ahmed Jan Wazir Akhtar Mohammad,Ahmed Jan Zadran,AFGHANISTAN
EU1,Individual,Abdul Samad Achekzai,Abdul Samad,AFGHANISTAN
EU1,Individual,Bakht Gul,Bakhta Gul,AFGHANISTAN
EU1,Individual,Bakht Gul,Bakht Gul Bahar,AFGHANISTAN
EU1,Individual,Bakht Gul,Shuqib,AFGHANISTAN
EU1,Individual,Abdul Satar Abdul Manan,Haji Abdul Sattar Barakzai,AFGHANISTAN
EU1,Individual,Abdul Satar Abdul Manan,Haji Abdul Satar,PAKISTAN
EU1,Individual,Abdul Satar Abdul Manan,Haji Satar Barakzai,PAKISTAN
EU1,Individual,Abdul Satar Abdul Manan,Abdulasattar,PAKISTAN
EU1,Individual,Khairullah Barakzai Khudai Nazar,Haji Khairullah,AFGHANISTAN
EU1,Individual,Khairullah Barakzai Khudai Nazar,Haji Khair Ullah,PAKISTAN
EU1,Individual,Khairullah Barakzai Khudai Nazar,Haji Kheirullah,PAKISTAN
EU1,Individual,Khairullah Barakzai Khudai Nazar,Haji Karimullah,PAKISTAN
EU1,Individual,Khairullah Barakzai Khudai Nazar,Haji Khair Mohammad,PAKISTAN
EU1,Individual,Abdul Rauf Zakir,Qari Zakir,AFGHANISTAN
EU1,Individual,Mohammed Qasim Mir Wali Khudai Rahim,Muhammad Qasim,AFGHANISTAN
EU1,Individual,Mohammed Qasim Mir Wali Khudai Rahim,Abdul Salam,AFGHANISTAN
EU1,Individual,Ahmed Shah Noorzai Obaidullah,Mullah Ahmed Shah Noorzai,PAKISTAN
EU1,Individual,Ahmed Shah Noorzai Obaidullah,Haji Ahmad Shah,PAKISTAN
EU1,Individual,Ahmed Shah Noorzai Obaidullah,Haji Mullah Ahmad Shah,PAKISTAN
EU1,Individual,Ahmed Shah Noorzai Obaidullah,Maulawi Ahmed Shah,PAKISTAN
EU1,Individual,Ahmed Shah Noorzai Obaidullah,Mullah Mohammed Shah,PAKISTAN
EU1,Individual,Adam Khan Achekzai,Maulavi Adam Khan,AFGHANISTAN
EU1,Individual,Adam Khan Achekzai,Maulavi Adam,AFGHANISTAN
EU1,Individual,Rahmatullah Shah Nawaz,Kari Rahmat,AFGHANISTAN
EU1,Individual,Rahmatullah Shah Nawaz,Qari Rahmat,AFGHANISTAN
EU1,Individual,Qari Saifullah Tokhi,Qari Saifullah,AFGHANISTAN
EU1,Individual,Qari Saifullah Tokhi,Qari Saifullah Al Tokhi,AFGHANISTAN
EU1,Individual,Qari Saifullah Tokhi,Saifullah Tokhi,AFGHANISTAN
EU1,Individual,Qari Saifullah Tokhi,Qari Sahab,AFGHANISTAN
EU1,Individual,Yahya Haqqani,Yaya,null
EU1,Individual,Yahya Haqqani,Qari Sahab,null
EU1,Individual,Saidullah Jan,Abid Khan,AFGHANISTAN
EU1,Individual,Muhammad Omar Zadran,Mohammad-Omar Jadran,AFGHANISTAN
EU1,Individual,Abdul Basir,Abdul Baseer,PAKISTAN
EU1,Individual,Abdul Basir,Haji Basir Noorzai,PAKISTAN
EU1,Individual,Abdul Basir,Haji 'Abd Al-Basir,PAKISTAN
EU1,Individual,Abdul Basir,Haji Abdul Basir,PAKISTAN
EU1,Individual,Abdul Basir,Abdul Basir Noorzai,PAKISTAN
EU1,Individual,Toriq Agha Sayed,Toriq Agha,PAKISTAN
EU1,Individual,Toriq Agha Sayed,Torak Agha,AFGHANISTAN
EU1,Individual,Toriq Agha Sayed,Sayed Mohammed Hashan,PAKISTAN
EU1,Individual,Toriq Agha Sayed,Torek Agha,AFGHANISTAN
EU1,Individual,Mohammad Jawad Waziri,No Alias,AFGHANISTAN
EU1,Individual,Sher Mohammad Abbas Stanekzai Padshah Khan,No Alias,AFGHANISTAN
EU1,Individual,Mohammed Omar Ghulam Nabi,No Alias,AFGHANISTAN
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Виктор Владимирович ШЕЙМАН,BELARUS
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Viktar Uladzimiravitj SJEJMAN,BELARUS
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Viktor Vladimirovitj SJEJMAN,BELARUS
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Віктар Уладзіміравіч ШЭЙМАН,BELARUS
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Viktar Uladzimiravich SHEYMAN,BELARUS
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Viktor Vladimirovich SHEIMAN,BELARUS
EU1,Individual,Viktar Uladzimiravich SHEIMAN,Viktor Vladimirovich SHEYMAN,BELARUS
EU1,Individual,Dmitri Valerievich PAVLICHENKO,Дмитрий Валериевич ПАВЛИЧЕНКО,BELARUS
EU1,Individual,Dmitri Valerievich PAVLICHENKO,Дзмітрый Валер'евіч ПАЎЛІЧЭНКА,BELARUS
EU1,Individual,Dmitri Valerievich PAVLICHENKO,Dzmitryj Valerjevitj PAULITJENKA,BELARUS
EU1,Individual,Dmitri Valerievich PAVLICHENKO,Dmitrij Valerijevitj PAVLITJENKO,BELARUS
EU1,Individual,Dmitri Valerievich PAVLICHENKO,Dmitriy Valeriyevich PAVLICHENKO,BELARUS
EU1,Individual,Dmitri Valerievich PAVLICHENKO,Dzmitry Valerievich PAULICHENKA,BELARUS
EU1,Individual,Vladimir Vladimirovich NAUMOV,Владимир Владимирович НАУМОВ,RUSSIAN FEDERATION
EU1,Individual,Vladimir Vladimirovich NAUMOV,Uladzimir Uladzimiravitj NAVUMAU,RUSSIAN FEDERATION
EU1,Individual,Vladimir Vladimirovich NAUMOV,Vladimir Vladimirovitj NAUMOV,RUSSIAN FEDERATION
EU1,Individual,Vladimir Vladimirovich NAUMOV,Уладзімір Уладзіміравіч НАВУМАЎ,RUSSIAN FEDERATION
EU1,Individual,Vladimir Vladimirovich NAUMOV,Uladzimir Uladzimiravich NAVUMAU,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Юрий Леонидович СИВАКОВ,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Юрый Леанідавіч СІВАКАЎ,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Juryj Leanidavitj SIVAKOU,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Juryj Leanidavitj SIVAKAU,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Iury Leonidovich SIVAKOV,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Yuri Leonidovich SIVAKOV,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Yuri Leanidavich SIVAKOU,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Юрый Леанідавіч СІВАКОЎ,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Yuri Leanidavich SIVAKAU,RUSSIAN FEDERATION
EU1,Individual,Iury Leanidavich SIVAKAU,Jurij Leonidovitj SIVAKOV,RUSSIAN FEDERATION
EU1,Individual,Yuri Khadzimuratavich KARAEU,Юрий Хаджимуратович КАРАЕВ,RUSSIAN FEDERATION
EU1,Individual,Yuri Khadzimuratavich KARAEU,Юрый Хаджымуратавіч КАРАЕЎ,RUSSIAN FEDERATION
EU1,Individual,Yuri Khadzimuratavich KARAEU,Yuri Khadzimuratovich KARAEV,RUSSIAN FEDERATION
EU1,Individual,Yuri Khadzimuratavich KARAEU,Jurij Chadzjimuratovitj KARAJEV,RUSSIAN FEDERATION
EU1,Individual,Yuri Khadzimuratavich KARAEU,Juryj Chadzjymuratavitj KARAJEU,RUSSIAN FEDERATION
EU1,Individual,Vadim Dmitrievich IPATOV,Вадим Дмитриевич ИПАТОВ,UKRAINE
EU1,Individual,Vadim Dmitrievich IPATOV,Вадзім Дзмітрыевіч ІПАТАЎ,UKRAINE
EU1,Individual,Vadim Dmitrievich IPATOV,Vadzim Dzmitryevich IPATAU,UKRAINE
EU1,Individual,Vadim Dmitrievich IPATOV,Vadim Dmitrijevitj IPATOV,UKRAINE
